village_id,mgnregs_days_per_hh
VIL041981,88.3
VIL041982,40.2
VIL041983,100.0
VIL041984,91.0
VIL041985,29.0
VIL041986,22.2
VIL041987,47.1
VIL041988,23.9
VIL041989,14.2
VIL041990,31.6
VIL041991,48.1
VIL041992,12.6
VIL041993,71.7
VIL041994,12.5
VIL041995,53.9
VIL041996,65.8
VIL041997,83.8
VIL041998,83.8
VIL041999,91.8
VIL042000,21.8
VIL042001,38.0
VIL042002,49.0
VIL042003,22.4
VIL042004,64.1
VIL042005,2.4
VIL042006,15.2
VIL042007,67.7
VIL042008,35.4
VIL042009,16.6
VIL042010,58.9
VIL042011,66.7
VIL042012,37.8
VIL042013,33.5
VIL042014,17.2
VIL042015,22.5
VIL042016,73.9
VIL042017,85.6
VIL042018,12.0
VIL042019,40.0
VIL042020,43.2
VIL042021,17.1
VIL042022,52.1
VIL042023,64.6
VIL042024,50.4
VIL042025,83.2
VIL042026,34.6
VIL042027,45.3
VIL042028,34.6
VIL042029,35.9
VIL042030,20.9
VIL042031,56.8
VIL042032,26.4
VIL042033,86.2
VIL042034,38.4
VIL042035,32.9
VIL042036,62.9
VIL042037,50.4
VIL042038,48.1
VIL042039,10.0
VIL042040,90.4
VIL042041,29.3
VIL042042,22.1
VIL042043,43.7
VIL042044,29.8
VIL042045,17.6
VIL042046,63.8
VIL042047,44.9
VIL042048,81.3
VIL042049,28.8
VIL042050,18.8
VIL042051,31.8
VIL042052,100.0
VIL042053,60.7
VIL042054,25.6
VIL042055,48.5
VIL042056,54.3
VIL042057,39.5
VIL042058,30.9
VIL042059,64.8
VIL042060,25.8
VIL042061,83.0
VIL042062,2.9
VIL042063,29.1
VIL042064,28.1
VIL042065,74.1
VIL042066,42.8
VIL042067,53.3
VIL042068,73.2
VIL042069,34.1
VIL042070,13.7
VIL042071,21.0
VIL042072,89.5
VIL042073,16.3
VIL042074,15.2
VIL042075,23.4
VIL042076,14.2
VIL042077,53.5
VIL042078,81.5
VIL042079,20.5
VIL042080,0.0
VIL042081,30.4
VIL042082,64.6
VIL042083,78.3
VIL042084,55.2
VIL042085,80.5
VIL042086,79.8
VIL042087,0.0
VIL042088,3.0
VIL042089,8.7
VIL042090,42.5
VIL042091,28.5
VIL042092,32.9
VIL042093,34.0
VIL042094,69.9
VIL042095,8.2
VIL042096,70.2
VIL042097,0.1
VIL042098,40.7
VIL042099,63.1
VIL042100,5.0
VIL042101,22.8
VIL042102,7.5
VIL042103,56.1
VIL042104,28.8
VIL042105,56.1
VIL042106,80.1
VIL042107,86.1
VIL042108,49.9
VIL042109,9.9
VIL042110,34.8
VIL042111,16.5
VIL042112,75.3
VIL042113,33.6
VIL042114,69.6
VIL042115,7.9
VIL042116,59.5
VIL042117,19.4
VIL042118,43.2
VIL042119,31.2
VIL042120,53.2
VIL042121,42.6
VIL042122,49.1
VIL042123,10.7
VIL042124,36.0
VIL042125,70.8
VIL042126,7.5
VIL042127,42.3
VIL042128,100.0
VIL042129,19.4
VIL042130,42.4
VIL042131,33.5
VIL042132,10.5
VIL042133,28.5
VIL042134,41.2
VIL042135,50.5
VIL042136,95.9
VIL042137,49.2
VIL042138,3.9
VIL042139,100.0
VIL042140,8.2
VIL042141,20.4
VIL042142,37.4
VIL042143,17.0
VIL042144,30.2
VIL042145,66.6
VIL042146,41.9
VIL042147,27.1
VIL042148,42.1
VIL042149,100.0
VIL042150,83.0
VIL042151,36.2
VIL042152,24.3
VIL042153,73.7
VIL042154,79.5
VIL042155,10.4
VIL042156,62.8
VIL042157,10.0
VIL042158,31.9
VIL042159,50.6
VIL042160,60.9
VIL042161,0.0
VIL042162,32.2
VIL042163,44.7
VIL042164,44.6
VIL042165,50.0
VIL042166,80.7
VIL042167,9.4
VIL042168,59.5
VIL042169,71.5
VIL042170,17.5
VIL042171,89.5
VIL042172,52.1
VIL042173,26.1
VIL042174,11.5
VIL042175,50.3
VIL042176,57.2
VIL042177,49.8
VIL042178,89.4
VIL042179,12.4
VIL042180,19.0
VIL042181,100.0
VIL042182,99.2
VIL042183,29.8
VIL042184,49.7
VIL042185,20.5
VIL042186,27.3
VIL042187,7.8
VIL042188,83.7
VIL042189,25.5
VIL042190,49.4
VIL042191,20.1
VIL042192,42.3
VIL042193,89.1
VIL042194,75.5
VIL042195,63.1
VIL042196,62.4
VIL042197,65.9
VIL042198,41.1
VIL042199,60.6
VIL042200,60.3
VIL042201,64.7
VIL042202,40.2
VIL042203,1.5
VIL042204,32.4
VIL042205,41.7
VIL042206,6.0
VIL042207,82.6
VIL042208,11.7
VIL042209,26.1
VIL042210,87.5
VIL042211,23.0
VIL042212,33.2
VIL042213,42.7
VIL042214,14.2
VIL042215,20.1
VIL042216,69.8
VIL042217,42.4
VIL042218,84.1
VIL042219,29.9
VIL042220,41.2
VIL042221,58.0
VIL042222,12.2
VIL042223,64.4
VIL042224,48.9
VIL042225,11.5
VIL042226,46.8
VIL042227,79.6
VIL042228,42.5
VIL042229,37.2
VIL042230,6.3
VIL042231,100.0
VIL042232,28.3
VIL042233,82.3
VIL042234,76.7
VIL042235,35.6
VIL042236,13.5
VIL042237,38.6
VIL042238,68.5
VIL042239,29.7
VIL042240,22.4
VIL042241,38.0
VIL042242,50.0
VIL042243,38.5
VIL042244,38.9
VIL042245,52.3
VIL042246,84.7
VIL042247,5.4
VIL042248,23.1
VIL042249,18.8
VIL042250,19.9
VIL042251,73.4
VIL042252,52.8
VIL042253,61.1
VIL042254,40.3
VIL042255,42.0
VIL042256,97.9
VIL042257,14.4
VIL042258,88.6
VIL042259,50.7
VIL042260,34.3
VIL042261,44.5
VIL042262,48.4
VIL042263,49.2
VIL042264,61.7
VIL042265,2.0
VIL042266,42.7
VIL042267,98.8
VIL042268,99.2
VIL042269,0.0
VIL042270,51.5
VIL042271,59.3
VIL042272,100.0
VIL042273,19.5
VIL042274,47.5
VIL042275,27.4
VIL042276,70.5
VIL042277,79.2
VIL042278,1.1
VIL042279,29.9
VIL042280,90.7
VIL042281,69.9
VIL042282,19.8
VIL042283,29.2
VIL042284,67.6
VIL042285,59.2
VIL042286,82.1
VIL042287,90.0
VIL042288,92.3
VIL042289,100.0
VIL042290,49.8
VIL042291,12.6
VIL042292,73.0
VIL042293,92.4
VIL042294,85.5
VIL042295,90.6
VIL042296,45.6
VIL042297,54.8
VIL042298,74.8
VIL042299,90.7
VIL042300,70.0
VIL042301,61.6
VIL042302,100.0
VIL042303,34.6
VIL042304,29.3
VIL042305,0.0
VIL042306,82.8
VIL042307,100.0
VIL042308,58.7
VIL042309,36.6
VIL042310,89.0
VIL042311,9.6
VIL042312,83.3
VIL042313,61.3
VIL042314,81.3
VIL042315,47.7
VIL042316,48.2
VIL042317,24.7
VIL042318,16.9
VIL042319,40.9
VIL042320,61.0
VIL042321,46.0
VIL042322,71.8
VIL042323,86.7
VIL042324,42.3
VIL042325,52.5
VIL042326,46.2
VIL042327,25.2
VIL042328,18.2
VIL042329,91.5
VIL042330,47.4
VIL042331,64.7
VIL042332,32.8
VIL042333,43.3
VIL042334,58.2
VIL042335,9.0
VIL042336,41.4
VIL042337,30.1
VIL042338,56.7
VIL042339,55.6
VIL042340,64.9
VIL042341,36.8
VIL042342,67.1
VIL042343,64.4
VIL042344,0.3
VIL042345,51.5
VIL042346,100.0
VIL042347,5.1
VIL042348,90.9
VIL042349,6.1
VIL042350,22.5
VIL042351,61.6
VIL042352,46.7
VIL042353,17.9
VIL042354,2.7
VIL042355,16.4
VIL042356,52.8
VIL042357,29.2
VIL042358,34.6
VIL042359,56.4
VIL042360,61.9
VIL042361,17.7
VIL042362,88.1
VIL042363,50.7
VIL042364,6.3
VIL042365,31.3
VIL042366,8.0
VIL042367,14.8
VIL042368,39.4
VIL042369,38.2
VIL042370,32.2
VIL042371,28.7
VIL042372,13.1
VIL042373,48.7
VIL042374,35.5
VIL042375,34.6
VIL042376,47.9
VIL042377,11.6
VIL042378,71.3
VIL042379,16.2
VIL042380,81.0
VIL042381,80.1
VIL042382,38.5
VIL042383,52.1
VIL042384,39.5
VIL042385,71.5
VIL042386,100.0
VIL042387,51.7
VIL042388,7.7
VIL042389,6.1
VIL042390,3.9
VIL042391,25.0
VIL042392,34.1
VIL042393,37.2
VIL042394,56.7
VIL042395,45.1
VIL042396,23.0
VIL042397,10.1
VIL042398,48.5
VIL042399,34.8
VIL042400,85.6
VIL042401,47.9
VIL042402,82.4
VIL042403,62.4
VIL042404,96.8
VIL042405,86.8
VIL042406,100.0
VIL042407,10.2
VIL042408,40.5
VIL042409,34.0
VIL042410,36.4
VIL042411,27.2
VIL042412,11.1
VIL042413,46.6
VIL042414,47.3
VIL042415,7.1
VIL042416,34.3
VIL042417,21.3
VIL042418,31.7
VIL042419,42.6
VIL042420,46.0
VIL042421,86.9
VIL042422,53.4
VIL042423,11.9
VIL042424,55.6
VIL042425,73.6
VIL042426,77.9
VIL042427,33.7
VIL042428,100.0
VIL042429,9.0
VIL042430,20.6
VIL042431,51.1
VIL042432,19.7
VIL042433,40.9
VIL042434,37.8
VIL042435,47.9
VIL042436,18.8
VIL042437,44.7
VIL042438,32.5
VIL042439,45.4
VIL042440,46.1
VIL042441,79.6
VIL042442,21.0
VIL042443,64.0
VIL042444,3.1
VIL042445,21.3
VIL042446,44.8
VIL042447,48.3
VIL042448,22.1
VIL042449,100.0
VIL042450,14.1
VIL042451,56.6
VIL042452,51.6
VIL042453,30.9
VIL042454,86.9
VIL042455,82.9
VIL042456,21.3
VIL042457,20.7
VIL042458,74.7
VIL042459,81.1
VIL042460,55.9
VIL042461,17.8
VIL042462,56.1
VIL042463,78.1
VIL042464,44.5
VIL042465,30.1
VIL042466,20.0
VIL042467,67.0
VIL042468,29.2
VIL042469,31.9
VIL042470,38.5
VIL042471,53.6
VIL042472,49.8
VIL042473,32.3
VIL042474,31.1
VIL042475,21.5
VIL042476,55.4
VIL042477,33.2
VIL042478,34.6
VIL042479,43.4
VIL042480,40.6
VIL042481,49.3
VIL042482,11.5
VIL042483,62.3
VIL042484,51.6
VIL042485,22.2
VIL042486,46.9
VIL042487,10.8
VIL042488,40.7
VIL042489,29.8
VIL042490,22.5
VIL042491,50.5
VIL042492,44.6
VIL042493,34.3
VIL042494,42.9
VIL042495,95.2
VIL042496,84.7
VIL042497,45.2
VIL042498,62.3
VIL042499,80.0
VIL042500,11.2
VIL042501,8.0
VIL042502,30.1
VIL042503,24.1
VIL042504,3.5
VIL042505,92.9
VIL042506,47.3
VIL042507,90.4
VIL042508,82.2
VIL042509,25.2
VIL042510,21.1
VIL042511,29.6
VIL042512,71.0
VIL042513,25.0
VIL042514,42.5
VIL042515,100.0
VIL042516,30.2
VIL042517,43.6
VIL042518,93.1
VIL042519,23.5
VIL042520,16.3
VIL042521,86.3
VIL042522,0.0
VIL042523,65.1
VIL042524,30.4
VIL042525,43.6
VIL042526,39.0
VIL042527,21.1
VIL042528,45.3
VIL042529,23.3
VIL042530,18.4
VIL042531,57.7
VIL042532,26.3
VIL042533,77.8
VIL042534,32.4
VIL042535,81.6
VIL042536,36.2
VIL042537,76.2
VIL042538,100.0
VIL042539,3.1
VIL042540,27.7
VIL042541,46.7
VIL042542,22.7
VIL042543,36.0
VIL042544,16.1
VIL042545,81.3
VIL042546,32.5
VIL042547,64.5
VIL042548,9.3
VIL042549,70.0
VIL042550,37.9
VIL042551,54.9
VIL042552,6.3
VIL042553,24.3
VIL042554,89.8
VIL042555,17.4
VIL042556,41.4
VIL042557,73.3
VIL042558,50.7
VIL042559,48.7
VIL042560,5.7
VIL042561,1.6
VIL042562,45.3
VIL042563,64.5
VIL042564,18.8
VIL042565,96.0
VIL042566,39.8
VIL042567,17.4
VIL042568,14.7
VIL042569,69.2
VIL042570,63.8
VIL042571,61.6
VIL042572,67.7
VIL042573,37.8
VIL042574,22.3
VIL042575,48.0
VIL042576,64.6
VIL042577,30.2
VIL042578,39.8
VIL042579,22.1
VIL042580,0.0
VIL042581,48.7
VIL042582,22.4
VIL042583,80.0
VIL042584,53.4
VIL042585,54.5
VIL042586,58.3
VIL042587,34.0
VIL042588,88.7
VIL042589,34.0
VIL042590,37.5
VIL042591,10.1
VIL042592,47.3
VIL042593,55.0
VIL042594,87.0
VIL042595,54.0
VIL042596,0.0
VIL042597,12.7
VIL042598,73.7
VIL042599,54.3
VIL042600,46.5
VIL042601,20.1
VIL042602,34.7
VIL042603,59.5
VIL042604,54.9
VIL042605,43.8
VIL042606,35.2
VIL042607,42.4
VIL042608,35.6
VIL042609,21.6
VIL042610,92.9
VIL042611,57.3
VIL042612,72.8
VIL042613,56.1
VIL042614,26.5
VIL042615,36.7
VIL042616,17.1
VIL042617,26.1
VIL042618,17.0
VIL042619,52.5
VIL042620,0.0
VIL042621,59.1
VIL042622,60.4
VIL042623,34.6
VIL042624,65.8
VIL042625,37.7
VIL042626,40.4
VIL042627,91.1
VIL042628,35.8
VIL042629,52.4
VIL042630,29.3
VIL042631,15.9
VIL042632,80.7
VIL042633,15.7
VIL042634,27.2
VIL042635,74.2
VIL042636,30.5
VIL042637,75.1
VIL042638,84.4
VIL042639,20.5
VIL042640,9.5
VIL042641,41.6
VIL042642,64.3
VIL042643,11.8
VIL042644,77.0
VIL042645,15.2
VIL042646,28.7
VIL042647,50.4
VIL042648,73.0
VIL042649,45.2
VIL042650,36.7
VIL042651,78.7
VIL042652,50.6
VIL042653,26.0
VIL042654,16.1
VIL042655,94.5
VIL042656,95.3
VIL042657,27.9
VIL042658,21.2
VIL042659,34.2
VIL042660,28.2
VIL042661,30.6
VIL042662,17.8
VIL042663,49.0
VIL042664,20.4
VIL042665,0.0
VIL042666,16.6
VIL042667,42.6
VIL042668,25.7
VIL042669,92.3
VIL042670,44.6
VIL042671,4.4
VIL042672,46.1
VIL042673,45.5
VIL042674,43.2
VIL042675,64.8
VIL042676,7.4
VIL042677,53.2
VIL042678,58.2
VIL042679,21.1
VIL042680,46.6
VIL042681,56.0
VIL042682,37.4
VIL042683,30.7
VIL042684,92.8
VIL042685,16.8
VIL042686,45.4
VIL042687,42.5
VIL042688,46.7
VIL042689,27.4
VIL042690,24.3
VIL042691,42.2
VIL042692,28.3
VIL042693,29.6
VIL042694,60.9
VIL042695,28.9
VIL042696,49.8
VIL042697,18.0
VIL042698,23.1
VIL042699,26.3
VIL042700,38.7
VIL042701,24.1
VIL042702,53.1
VIL042703,67.4
VIL042704,82.3
VIL042705,86.6
VIL042706,38.0
VIL042707,28.1
VIL042708,32.1
VIL042709,19.0
VIL042710,88.1
VIL042711,37.6
VIL042712,93.5
VIL042713,20.1
VIL042714,22.9
VIL042715,62.4
VIL042716,59.8
VIL042717,50.5
VIL042718,87.9
VIL042719,2.4
VIL042720,17.4
VIL042721,20.4
VIL042722,77.8
VIL042723,90.8
VIL042724,67.6
VIL042725,27.1
VIL042726,57.1
VIL042727,44.5
VIL042728,65.3
VIL042729,7.5
VIL042730,47.6
VIL042731,97.6
VIL042732,61.7
VIL042733,46.7
VIL042734,78.8
VIL042735,46.7
VIL042736,69.2
VIL042737,75.7
VIL042738,63.6
VIL042739,96.8
VIL042740,52.9
VIL042741,20.4
VIL042742,88.4
VIL042743,32.8
VIL042744,14.1
VIL042745,25.7
VIL042746,31.6
VIL042747,53.0
VIL042748,92.1
VIL042749,9.8
VIL042750,36.7
VIL042751,85.6
VIL042752,44.0
VIL042753,79.5
VIL042754,0.0
VIL042755,16.7
VIL042756,20.9
VIL042757,61.0
VIL042758,46.7
VIL042759,28.9
VIL042760,85.1
VIL042761,5.2
VIL042762,83.0
VIL042763,59.9
VIL042764,18.9
VIL042765,3.8
VIL042766,48.4
VIL042767,20.6
VIL042768,49.4
VIL042769,60.4
VIL042770,57.6
VIL042771,28.3
VIL042772,46.5
VIL042773,25.5
VIL042774,54.9
VIL042775,68.5
VIL042776,38.7
VIL042777,17.3
VIL042778,92.5
VIL042779,9.4
VIL042780,37.4
VIL042781,5.7
VIL042782,65.0
VIL042783,57.6
VIL042784,24.6
VIL042785,56.6
VIL042786,35.0
VIL042787,71.7
VIL042788,38.7
VIL042789,90.3
VIL042790,48.2
VIL042791,86.1
VIL042792,89.4
VIL042793,49.9
VIL042794,56.7
VIL042795,63.9
VIL042796,30.2
VIL042797,66.4
VIL042798,97.5
VIL042799,83.5
VIL042800,25.5
VIL042801,45.1
VIL042802,93.3
VIL042803,12.8
VIL042804,82.4
VIL042805,77.8
VIL042806,66.0
VIL042807,88.5
VIL042808,18.7
VIL042809,34.6
VIL042810,65.9
VIL042811,100.0
VIL042812,19.1
VIL042813,53.1
VIL042814,18.3
VIL042815,32.0
VIL042816,49.7
VIL042817,61.9
VIL042818,42.0
VIL042819,65.2
VIL042820,71.3
VIL042821,86.1
VIL042822,31.1
VIL042823,59.1
VIL042824,20.0
VIL042825,45.3
VIL042826,59.4
VIL042827,6.5
VIL042828,80.8
VIL042829,54.1
VIL042830,81.0
VIL042831,21.9
VIL042832,54.1
VIL042833,43.3
VIL042834,43.1
VIL042835,18.5
VIL042836,84.1
VIL042837,49.0
VIL042838,65.8
VIL042839,60.6
VIL042840,55.8
VIL042841,56.9
VIL042842,89.3
VIL042843,61.1
VIL042844,100.0
VIL042845,21.5
VIL042846,77.6
VIL042847,75.5
VIL042848,87.1
VIL042849,20.7
VIL042850,11.8
VIL042851,52.4
VIL042852,37.2
VIL042853,72.2
VIL042854,7.6
VIL042855,47.9
VIL042856,54.3
VIL042857,15.4
VIL042858,7.9
VIL042859,96.9
VIL042860,23.7
VIL042861,68.5
VIL042862,100.0
VIL042863,50.0
VIL042864,38.2
VIL042865,56.5
VIL042866,45.5
VIL042867,56.5
VIL042868,12.6
VIL042869,75.9
VIL042870,52.9
VIL042871,21.0
VIL042872,82.4
VIL042873,56.4
VIL042874,52.6
VIL042875,27.8
VIL042876,1.7
VIL042877,45.7
VIL042878,10.8
VIL042879,14.1
VIL042880,42.7
VIL042881,75.6
VIL042882,88.9
VIL042883,27.5
VIL042884,65.3
VIL042885,24.0
VIL042886,18.6
VIL042887,22.6
VIL042888,17.1
VIL042889,20.5
VIL042890,2.6
VIL042891,85.5
VIL042892,32.7
VIL042893,48.3
VIL042894,14.2
VIL042895,9.0
VIL042896,97.2
VIL042897,44.4
VIL042898,14.3
VIL042899,27.0
VIL042900,65.9
VIL042901,23.8
VIL042902,78.4
VIL042903,84.3
VIL042904,32.1
VIL042905,33.8
VIL042906,24.2
VIL042907,38.8
VIL042908,39.5
VIL042909,17.6
VIL042910,49.9
VIL042911,20.1
VIL042912,30.3
VIL042913,98.7
VIL042914,50.8
VIL042915,85.1
VIL042916,29.7
VIL042917,35.5
VIL042918,38.1
VIL042919,53.8
VIL042920,9.1
VIL042921,11.8
VIL042922,88.1
VIL042923,52.2
VIL042924,45.6
VIL042925,27.7
VIL042926,77.2
VIL042927,31.0
VIL042928,0.0
VIL042929,75.7
VIL042930,43.5
VIL042931,77.8
VIL042932,7.6
VIL042933,33.5
VIL042934,18.7
VIL042935,85.2
VIL042936,32.8
VIL042937,2.8
VIL042938,74.5
VIL042939,17.5
VIL042940,0.0
VIL042941,17.5
VIL042942,52.3
VIL042943,26.9
VIL042944,47.3
VIL042945,48.4
VIL042946,16.0
VIL042947,81.6
VIL042948,9.4
VIL042949,65.7
VIL042950,50.3
VIL042951,45.5
VIL042952,56.3
VIL042953,13.4
VIL042954,46.6
VIL042955,28.6
VIL042956,43.1
VIL042957,39.7
VIL042958,2.8
VIL042959,25.1
VIL042960,22.2
VIL042961,81.4
VIL042962,5.2
VIL042963,49.0
VIL042964,6.9
VIL042965,33.1
VIL042966,61.6
VIL042967,57.4
VIL042968,92.4
VIL042969,91.9
VIL042970,48.2
VIL042971,52.5
VIL042972,38.8
VIL042973,90.7
VIL042974,53.5
VIL042975,23.7
VIL042976,99.0
VIL042977,15.3
VIL042978,32.7
VIL042979,92.4
VIL042980,93.6
VIL042981,39.5
VIL042982,35.5
VIL042983,24.4
VIL042984,66.1
VIL042985,24.1
VIL042986,33.6
VIL042987,10.3
VIL042988,3.3
VIL042989,41.2
VIL042990,48.8
VIL042991,52.4
VIL042992,63.4
VIL042993,70.6
VIL042994,42.3
VIL042995,47.2
VIL042996,22.8
VIL042997,23.4
VIL042998,37.5
VIL042999,17.8
VIL043000,38.7
VIL043001,33.0
VIL043002,42.2
VIL043003,45.2
VIL043004,60.9
VIL043005,17.6
VIL043006,35.8
VIL043007,29.7
VIL043008,69.1
VIL043009,85.7
VIL043010,53.6
VIL043011,79.9
VIL043012,69.4
VIL043013,100.0
VIL043014,72.1
VIL043015,11.5
VIL043016,53.5
VIL043017,41.6
VIL043018,10.7
VIL043019,40.3
VIL043020,17.6
VIL043021,4.7
VIL043022,44.3
VIL043023,34.1
VIL043024,42.1
VIL043025,50.7
VIL043026,60.2
VIL043027,20.4
VIL043028,50.8
VIL043029,60.2
VIL043030,13.6
VIL043031,25.7
VIL043032,3.7
VIL043033,86.7
VIL043034,51.6
VIL043035,39.6
VIL043036,24.5
VIL043037,44.7
VIL043038,40.9
VIL043039,63.5
VIL043040,47.8
VIL043041,83.2
VIL043042,52.6
VIL043043,35.0
VIL043044,12.5
VIL043045,83.3
VIL043046,14.2
VIL043047,20.2
VIL043048,29.6
VIL043049,17.5
VIL043050,16.0
VIL043051,47.8
VIL043052,100.0
VIL043053,38.4
VIL043054,61.4
VIL043055,99.9
VIL043056,56.0
VIL043057,17.6
VIL043058,37.5
VIL043059,31.8
VIL043060,28.8
VIL043061,20.5
VIL043062,17.9
VIL043063,0.0
VIL043064,83.8
VIL043065,17.8
VIL043066,24.2
VIL043067,37.3
VIL043068,72.2
VIL043069,50.5
VIL043070,35.8
VIL043071,92.9
VIL043072,100.0
VIL043073,79.6
VIL043074,36.9
VIL043075,76.2
VIL043076,72.4
VIL043077,32.4
VIL043078,53.4
VIL043079,23.3
VIL043080,59.8
VIL043081,98.0
VIL043082,2.8
VIL043083,40.6
VIL043084,76.7
VIL043085,86.4
VIL043086,43.0
VIL043087,51.2
VIL043088,26.1
VIL043089,32.9
VIL043090,100.0
VIL043091,14.8
VIL043092,15.0
VIL043093,24.1
VIL043094,83.7
VIL043095,12.4
VIL043096,18.8
VIL043097,85.2
VIL043098,21.8
VIL043099,30.7
VIL043100,90.8
VIL043101,35.6
VIL043102,56.0
VIL043103,41.9
VIL043104,78.3
VIL043105,63.3
VIL043106,28.1
VIL043107,9.3
VIL043108,42.0
VIL043109,76.5
VIL043110,45.5
VIL043111,60.3
VIL043112,56.6
VIL043113,50.1
VIL043114,87.0
VIL043115,27.0
VIL043116,53.1
VIL043117,78.2
VIL043118,44.3
VIL043119,63.3
VIL043120,29.3
VIL043121,24.0
VIL043122,39.6
VIL043123,34.1
VIL043124,83.3
VIL043125,49.3
VIL043126,90.6
VIL043127,49.9
VIL043128,30.1
VIL043129,46.6
VIL043130,48.6
VIL043131,0.0
VIL043132,47.3
VIL043133,33.9
VIL043134,59.1
VIL043135,66.5
VIL043136,39.9
VIL043137,46.6
VIL043138,14.4
VIL043139,15.0
VIL043140,39.7
VIL043141,24.8
VIL043142,66.2
VIL043143,44.5
VIL043144,39.6
VIL043145,48.3
VIL043146,19.1
VIL043147,78.1
VIL043148,28.6
VIL043149,29.8
VIL043150,10.8
VIL043151,12.6
VIL043152,49.9
VIL043153,88.7
VIL043154,20.2
VIL043155,49.7
VIL043156,32.9
VIL043157,45.1
VIL043158,50.0
VIL043159,20.0
VIL043160,15.8
VIL043161,81.2
VIL043162,44.2
VIL043163,21.9
VIL043164,32.9
VIL043165,11.5
VIL043166,49.9
VIL043167,72.5
VIL043168,1.5
VIL043169,80.9
VIL043170,17.2
VIL043171,23.8
VIL043172,60.5
VIL043173,44.9
VIL043174,13.7
VIL043175,36.5
VIL043176,15.3
VIL043177,38.0
VIL043178,71.0
VIL043179,39.0
VIL043180,64.1
VIL043181,34.5
VIL043182,52.6
VIL043183,89.4
VIL043184,3.1
VIL043185,38.6
VIL043186,100.0
VIL043187,71.0
VIL043188,33.3
VIL043189,19.9
VIL043190,47.6
VIL043191,32.9
VIL043192,35.1
VIL043193,58.7
VIL043194,48.7
VIL043195,68.8
VIL043196,9.1
VIL043197,44.2
VIL043198,44.4
VIL043199,34.3
VIL043200,17.3
VIL043201,12.5
VIL043202,31.5
VIL043203,23.4
VIL043204,23.0
VIL043205,71.3
VIL043206,19.2
VIL043207,46.9
VIL043208,9.1
VIL043209,29.4
VIL043210,9.2
VIL043211,8.1
VIL043212,33.6
VIL043213,57.7
VIL043214,21.4
VIL043215,0.0
VIL043216,43.4
VIL043217,9.8
VIL043218,24.6
VIL043219,87.8
VIL043220,97.5
VIL043221,37.5
VIL043222,31.3
VIL043223,28.0
VIL043224,5.8
VIL043225,56.5
VIL043226,45.5
VIL043227,23.7
VIL043228,81.6
VIL043229,61.6
VIL043230,46.6
VIL043231,44.0
VIL043232,23.0
VIL043233,19.5
VIL043234,57.4
VIL043235,73.9
VIL043236,35.2
VIL043237,33.0
VIL043238,17.0
VIL043239,5.6
VIL043240,15.9
VIL043241,89.3
VIL043242,74.6
VIL043243,32.1
VIL043244,37.7
VIL043245,46.6
VIL043246,35.7
VIL043247,28.9
VIL043248,34.2
VIL043249,27.8
VIL043250,11.8
VIL043251,19.0
VIL043252,43.9
VIL043253,10.4
VIL043254,49.2
VIL043255,12.5
VIL043256,50.9
VIL043257,61.3
VIL043258,26.8
VIL043259,26.8
VIL043260,79.0
VIL043261,47.4
VIL043262,26.1
VIL043263,0.0
VIL043264,10.7
VIL043265,19.0
VIL043266,67.4
VIL043267,58.6
VIL043268,14.8
VIL043269,84.3
VIL043270,12.6
VIL043271,57.4
VIL043272,76.0
VIL043273,68.5
VIL043274,60.0
VIL043275,99.6
VIL043276,33.6
VIL043277,25.6
VIL043278,75.9
VIL043279,30.5
VIL043280,48.9
VIL043281,54.6
VIL043282,24.3
VIL043283,52.7
VIL043284,52.1
VIL043285,21.5
VIL043286,62.4
VIL043287,79.2
VIL043288,50.8
VIL043289,9.1
VIL043290,89.6
VIL043291,19.1
VIL043292,46.6
VIL043293,16.3
VIL043294,50.0
VIL043295,91.8
VIL043296,54.3
VIL043297,28.8
VIL043298,34.5
VIL043299,25.3
VIL043300,97.9
VIL043301,63.4
VIL043302,9.4
VIL043303,16.7
VIL043304,7.3
VIL043305,7.3
VIL043306,12.7
VIL043307,22.9
VIL043308,68.2
VIL043309,31.8
VIL043310,12.6
VIL043311,55.9
VIL043312,33.4
VIL043313,60.2
VIL043314,33.4
VIL043315,77.7
VIL043316,78.2
VIL043317,43.1
VIL043318,50.6
VIL043319,25.5
VIL043320,85.0
VIL043321,14.5
VIL043322,68.7
VIL043323,15.4
VIL043324,39.6
VIL043325,35.6
VIL043326,88.1
VIL043327,63.7
VIL043328,25.2
VIL043329,77.3
VIL043330,30.0
VIL043331,39.4
VIL043332,42.0
VIL043333,74.8
VIL043334,81.3
VIL043335,86.1
VIL043336,60.3
VIL043337,63.8
VIL043338,12.8
VIL043339,89.8
VIL043340,43.4
VIL043341,29.9
VIL043342,39.9
VIL043343,64.6
VIL043344,71.1
VIL043345,84.3
VIL043346,69.1
VIL043347,9.7
VIL043348,19.1
VIL043349,36.6
VIL043350,88.3
VIL043351,25.5
VIL043352,85.0
VIL043353,42.1
VIL043354,86.8
VIL043355,100.0
VIL043356,12.2
VIL043357,33.4
VIL043358,94.2
VIL043359,40.0
VIL043360,32.6
VIL043361,24.0
VIL043362,19.7
VIL043363,98.8
VIL043364,100.0
VIL043365,13.9
VIL043366,86.8
VIL043367,68.1
VIL043368,41.2
VIL043369,65.3
VIL043370,75.2
VIL043371,30.0
VIL043372,92.9
VIL043373,81.2
VIL043374,48.0
VIL043375,7.1
VIL043376,46.9
VIL043377,41.3
VIL043378,43.4
