village_id,pmay_beneficiaries_per_1000hh
VIL029859,232.9
VIL029860,121.6
VIL029861,142.8
VIL029862,143.2
VIL029863,158.0
VIL029864,96.4
VIL029865,7.0
VIL029866,228.0
VIL029867,64.0
VIL029868,122.3
VIL029869,123.6
VIL029870,101.5
VIL029871,151.8
VIL029872,150.8
VIL029873,91.4
VIL029874,117.6
VIL029875,42.2
VIL029876,205.0
VIL029877,129.4
VIL029878,183.7
VIL029879,111.5
VIL029880,48.6
VIL029881,22.7
VIL029882,141.8
VIL029883,41.9
VIL029884,163.4
VIL029885,139.3
VIL029886,112.4
VIL029887,194.2
VIL029888,198.4
VIL029889,116.6
VIL029890,117.7
VIL029891,201.8
VIL029892,100.0
VIL029893,178.8
VIL029894,85.9
VIL029895,139.8
VIL029896,122.8
VIL029897,42.5
VIL029898,0.0
VIL029899,86.0
VIL029900,50.1
VIL029901,99.1
VIL029902,193.5
VIL029903,244.4
VIL029904,17.1
VIL029905,97.1
VIL029906,169.5
VIL029907,50.2
VIL029908,209.3
VIL029909,275.8
VIL029910,105.1
VIL029911,286.4
VIL029912,66.9
VIL029913,44.4
VIL029914,100.5
VIL029915,55.4
VIL029916,19.2
VIL029917,164.1
VIL029918,98.5
VIL029919,84.4
VIL029920,219.3
VIL029921,63.9
VIL029922,159.0
VIL029923,99.7
VIL029924,59.1
VIL029925,223.2
VIL029926,98.6
VIL029927,108.2
VIL029928,257.7
VIL029929,197.7
VIL029930,163.3
VIL029931,109.5
VIL029932,76.9
VIL029933,13.2
VIL029934,161.7
VIL029935,200.1
VIL029936,108.2
VIL029937,129.3
VIL029938,157.5
VIL029939,196.8
VIL029940,102.1
VIL029941,1.8
VIL029942,236.1
VIL029943,68.5
VIL029944,107.8
VIL029945,173.8
VIL029946,118.5
VIL029947,149.7
VIL029948,146.8
VIL029949,154.9
VIL029950,82.2
VIL029951,117.8
VIL029952,114.1
VIL029953,139.2
VIL029954,78.7
VIL029955,28.8
VIL029956,126.0
VIL029957,87.3
VIL029958,93.3
VIL029959,4.7
VIL029960,253.7
VIL029961,163.9
VIL029962,218.4
VIL029963,90.1
VIL029964,89.2
VIL029965,252.5
VIL029966,67.6
VIL029967,192.5
VIL029968,90.8
VIL029969,145.0
VIL029970,235.6
VIL029971,180.7
VIL029972,239.7
VIL029973,43.9
VIL029974,184.4
VIL029975,213.2
VIL029976,163.6
VIL029977,72.7
VIL029978,194.1
VIL029979,48.3
VIL029980,91.7
VIL029981,108.8
VIL029982,226.9
VIL029983,20.6
VIL029984,117.1
VIL029985,20.1
VIL029986,28.3
VIL029987,130.9
VIL029988,193.5
VIL029989,168.3
VIL029990,122.6
VIL029991,112.6
VIL029992,237.2
VIL029993,226.6
VIL029994,64.9
VIL029995,119.0
VIL029996,110.5
VIL029997,111.9
VIL029998,107.9
VIL029999,196.7
VIL030000,38.8
VIL030001,184.0
VIL030002,104.4
VIL030003,166.7
VIL030004,84.5
VIL030005,102.5
VIL030006,8.3
VIL030007,128.9
VIL030008,113.3
VIL030009,84.3
VIL030010,201.1
VIL030011,84.7
VIL030012,18.9
VIL030013,124.0
VIL030014,96.4
VIL030015,86.0
VIL030016,149.4
VIL030017,123.2
VIL030018,118.2
VIL030019,5.8
VIL030020,66.1
VIL030021,87.1
VIL030022,195.5
VIL030023,120.2
VIL030024,58.8
VIL030025,227.8
VIL030026,186.0
VIL030027,240.5
VIL030028,88.4
VIL030029,176.0
VIL030030,86.2
VIL030031,104.6
VIL030032,30.6
VIL030033,34.4
VIL030034,78.9
VIL030035,104.9
VIL030036,41.4
VIL030037,210.4
VIL030038,92.0
VIL030039,179.1
VIL030040,202.2
VIL030041,100.1
VIL030042,121.2
VIL030043,16.3
VIL030044,92.8
VIL030045,10.8
VIL030046,138.6
VIL030047,85.5
VIL030048,63.7
VIL030049,20.7
VIL030050,163.4
VIL030051,30.9
VIL030052,94.4
VIL030053,76.7
VIL030054,196.6
VIL030055,85.9
VIL030056,61.8
VIL030057,186.9
VIL030058,13.4
VIL030059,56.5
VIL030060,126.5
VIL030061,189.4
VIL030062,75.7
VIL030063,72.3
VIL030064,51.7
VIL030065,94.5
VIL030066,226.0
VIL030067,86.4
VIL030068,115.8
VIL030069,119.6
VIL030070,208.2
VIL030071,259.5
VIL030072,84.8
VIL030073,64.1
VIL030074,97.2
VIL030075,19.7
VIL030076,122.5
VIL030077,211.4
VIL030078,180.8
VIL030079,100.6
VIL030080,222.7
VIL030081,62.4
VIL030082,96.6
VIL030083,108.7
VIL030084,124.8
VIL030085,174.3
VIL030086,121.0
VIL030087,144.6
VIL030088,69.4
VIL030089,160.6
VIL030090,30.9
VIL030091,22.7
VIL030092,76.2
VIL030093,0.0
VIL030094,28.4
VIL030095,115.4
VIL030096,99.5
VIL030097,139.6
VIL030098,76.3
VIL030099,125.2
VIL030100,32.5
VIL030101,194.1
VIL030102,48.9
VIL030103,127.5
VIL030104,9.9
VIL030105,166.7
VIL030106,254.7
VIL030107,112.9
VIL030108,162.5
VIL030109,202.3
VIL030110,239.3
VIL030111,182.9
VIL030112,25.1
VIL030113,185.2
VIL030114,159.8
VIL030115,121.7
VIL030116,209.3
VIL030117,108.9
VIL030118,52.3
VIL030119,245.8
VIL030120,75.1
VIL030121,32.6
VIL030122,78.9
VIL030123,154.7
VIL030124,103.4
VIL030125,32.9
VIL030126,0.0
VIL030127,136.7
VIL030128,1.0
VIL030129,118.0
VIL030130,64.7
VIL030131,156.2
VIL030132,120.0
VIL030133,0.0
VIL030134,36.5
VIL030135,0.0
VIL030136,110.8
VIL030137,67.8
VIL030138,134.4
VIL030139,163.4
VIL030140,136.8
VIL030141,0.0
VIL030142,43.5
VIL030143,171.5
VIL030144,101.4
VIL030145,13.6
VIL030146,62.9
VIL030147,99.3
VIL030148,172.0
VIL030149,236.8
VIL030150,82.6
VIL030151,158.3
VIL030152,51.4
VIL030153,175.1
VIL030154,89.9
VIL030155,250.7
VIL030156,182.0
VIL030157,199.6
VIL030158,215.0
VIL030159,67.3
VIL030160,88.4
VIL030161,169.8
VIL030162,64.4
VIL030163,185.6
VIL030164,51.7
VIL030165,71.0
VIL030166,239.3
VIL030167,182.2
VIL030168,32.2
VIL030169,129.3
VIL030170,98.4
VIL030171,89.1
VIL030172,87.1
VIL030173,200.2
VIL030174,104.1
VIL030175,67.8
VIL030176,144.9
VIL030177,39.7
VIL030178,149.8
VIL030179,178.9
VIL030180,96.3
VIL030181,141.7
VIL030182,155.8
VIL030183,89.8
VIL030184,132.7
VIL030185,148.9
VIL030186,236.3
VIL030187,147.5
VIL030188,198.0
VIL030189,54.4
VIL030190,109.5
VIL030191,170.2
VIL030192,103.1
VIL030193,52.4
VIL030194,20.8
VIL030195,28.2
VIL030196,115.8
VIL030197,75.9
VIL030198,38.4
VIL030199,182.8
VIL030200,113.1
VIL030201,140.1
VIL030202,114.6
VIL030203,74.3
VIL030204,124.6
VIL030205,157.7
VIL030206,53.9
VIL030207,148.2
VIL030208,217.9
VIL030209,45.3
VIL030210,100.3
VIL030211,126.1
VIL030212,214.3
VIL030213,57.2
VIL030214,225.3
VIL030215,199.3
VIL030216,205.7
VIL030217,94.6
VIL030218,180.1
VIL030219,141.0
VIL030220,92.7
VIL030221,66.6
VIL030222,108.1
VIL030223,92.4
VIL030224,114.4
VIL030225,54.1
VIL030226,249.8
VIL030227,62.5
VIL030228,84.5
VIL030229,143.1
VIL030230,0.0
VIL030231,181.6
VIL030232,56.6
VIL030233,185.9
VIL030234,61.4
VIL030235,103.5
VIL030236,80.3
VIL030237,32.1
VIL030238,220.4
VIL030239,123.8
VIL030240,91.9
VIL030241,4.8
VIL030242,131.7
VIL030243,133.4
VIL030244,229.9
VIL030245,66.9
VIL030246,97.2
VIL030247,61.0
VIL030248,88.1
VIL030249,120.6
VIL030250,243.3
VIL030251,191.5
VIL030252,62.8
VIL030253,162.0
VIL030254,142.5
VIL030255,62.3
VIL030256,73.2
VIL030257,144.4
VIL030258,109.0
VIL030259,0.0
VIL030260,218.4
VIL030261,138.5
VIL030262,67.5
VIL030263,147.8
VIL030264,19.8
VIL030265,125.3
VIL030266,112.6
VIL030267,52.4
VIL030268,64.2
VIL030269,242.7
VIL030270,225.4
VIL030271,105.8
VIL030272,135.5
VIL030273,53.5
VIL030274,231.0
VIL030275,108.3
VIL030276,116.5
VIL030277,100.7
VIL030278,149.3
VIL030279,259.1
VIL030280,88.3
VIL030281,26.3
VIL030282,86.7
VIL030283,194.6
VIL030284,67.2
VIL030285,150.7
VIL030286,103.4
VIL030287,160.6
VIL030288,205.1
VIL030289,72.7
VIL030290,138.8
VIL030291,226.6
VIL030292,274.5
VIL030293,85.2
VIL030294,92.4
VIL030295,13.8
VIL030296,183.6
VIL030297,147.3
VIL030298,182.6
VIL030299,57.3
VIL030300,70.3
VIL030301,222.2
VIL030302,251.7
VIL030303,8.7
VIL030304,149.6
VIL030305,160.5
VIL030306,216.2
VIL030307,99.1
VIL030308,200.7
VIL030309,144.1
VIL030310,84.5
VIL030311,192.4
VIL030312,197.3
VIL030313,91.1
VIL030314,110.2
VIL030315,154.4
VIL030316,256.9
VIL030317,51.5
VIL030318,83.8
VIL030319,260.3
VIL030320,53.7
VIL030321,135.3
VIL030322,82.4
VIL030323,73.6
VIL030324,29.2
VIL030325,15.4
VIL030326,45.7
VIL030327,49.1
VIL030328,232.7
VIL030329,116.3
VIL030330,108.6
VIL030331,52.4
VIL030332,219.4
VIL030333,195.5
VIL030334,120.8
VIL030335,78.5
VIL030336,84.6
VIL030337,100.1
VIL030338,85.6
VIL030339,165.5
VIL030340,240.8
VIL030341,33.0
VIL030342,165.4
VIL030343,92.0
VIL030344,120.7
VIL030345,52.2
VIL030346,80.4
VIL030347,129.4
VIL030348,200.2
VIL030349,62.6
VIL030350,175.1
VIL030351,76.5
VIL030352,163.8
VIL030353,62.0
VIL030354,195.7
VIL030355,45.9
VIL030356,75.9
VIL030357,143.4
VIL030358,43.9
VIL030359,98.3
VIL030360,18.1
VIL030361,186.3
VIL030362,107.2
VIL030363,211.7
VIL030364,223.4
VIL030365,118.1
VIL030366,164.1
VIL030367,71.7
VIL030368,64.5
VIL030369,33.0
VIL030370,206.9
VIL030371,160.8
VIL030372,240.4
VIL030373,146.3
VIL030374,135.8
VIL030375,51.8
VIL030376,145.7
VIL030377,205.5
VIL030378,234.8
VIL030379,141.5
VIL030380,91.9
VIL030381,125.3
VIL030382,22.6
VIL030383,45.7
VIL030384,173.5
VIL030385,52.5
VIL030386,145.8
VIL030387,40.4
VIL030388,183.6
VIL030389,60.8
VIL030390,59.4
VIL030391,33.0
VIL030392,161.1
VIL030393,10.7
VIL030394,114.2
VIL030395,39.5
VIL030396,95.2
VIL030397,89.0
VIL030398,33.8
VIL030399,124.7
VIL030400,109.8
VIL030401,98.2
VIL030402,165.7
VIL030403,189.1
VIL030404,126.9
VIL030405,58.4
VIL030406,165.3
VIL030407,77.0
VIL030408,54.4
VIL030409,16.5
VIL030410,97.4
VIL030411,238.8
VIL030412,78.0
VIL030413,198.4
VIL030414,235.6
VIL030415,156.1
VIL030416,124.8
VIL030417,247.8
VIL030418,112.9
VIL030419,66.5
VIL030420,64.3
VIL030421,95.2
VIL030422,239.5
VIL030423,100.7
VIL030424,43.4
VIL030425,103.9
VIL030426,76.9
VIL030427,146.8
VIL030428,0.0
VIL030429,96.0
VIL030430,75.9
VIL030431,224.6
VIL030432,144.6
VIL030433,157.0
VIL030434,55.0
VIL030435,31.8
VIL030436,127.0
VIL030437,234.1
VIL030438,200.9
VIL030439,87.8
VIL030440,48.0
VIL030441,72.1
VIL030442,176.5
VIL030443,29.6
VIL030444,116.7
VIL030445,84.0
VIL030446,21.6
VIL030447,185.4
VIL030448,236.9
VIL030449,46.8
VIL030450,28.0
VIL030451,46.1
VIL030452,98.6
VIL030453,100.5
VIL030454,115.3
VIL030455,43.5
VIL030456,77.3
VIL030457,227.4
VIL030458,194.2
VIL030459,30.3
VIL030460,65.1
VIL030461,175.5
VIL030462,276.4
VIL030463,114.4
VIL030464,126.7
VIL030465,123.2
VIL030466,172.2
VIL030467,223.7
VIL030468,136.6
VIL030469,83.9
VIL030470,115.2
VIL030471,31.9
VIL030472,30.6
VIL030473,150.7
VIL030474,125.8
VIL030475,121.5
VIL030476,38.6
VIL030477,154.1
VIL030478,178.9
VIL030479,104.6
VIL030480,76.5
VIL030481,204.4
VIL030482,160.2
VIL030483,60.0
VIL030484,223.8
VIL030485,166.9
VIL030486,73.0
VIL030487,31.4
VIL030488,278.5
VIL030489,234.8
VIL030490,92.0
VIL030491,115.4
VIL030492,242.8
VIL030493,180.3
VIL030494,94.3
VIL030495,55.5
VIL030496,54.1
VIL030497,109.5
VIL030498,117.1
VIL030499,79.1
VIL030500,125.6
VIL030501,123.9
VIL030502,209.3
VIL030503,87.3
VIL030504,284.8
VIL030505,124.6
VIL030506,197.4
VIL030507,76.1
VIL030508,47.6
VIL030509,85.7
VIL030510,6.5
VIL030511,195.0
VIL030512,159.1
VIL030513,223.9
VIL030514,101.2
VIL030515,61.5
VIL030516,208.1
VIL030517,54.8
VIL030518,157.6
VIL030519,104.9
VIL030520,236.1
VIL030521,162.6
VIL030522,142.2
VIL030523,92.4
VIL030524,257.2
VIL030525,213.2
VIL030526,14.3
VIL030527,236.8
VIL030528,79.1
VIL030529,215.9
VIL030530,148.4
VIL030531,58.3
VIL030532,69.5
VIL030533,78.8
VIL030534,4.6
VIL030535,243.1
VIL030536,166.6
VIL030537,120.3
VIL030538,100.8
VIL030539,210.0
VIL030540,124.0
VIL030541,70.7
VIL030542,123.1
VIL030543,81.9
VIL030544,70.4
VIL030545,61.6
VIL030546,209.7
VIL030547,72.4
VIL030548,180.2
VIL030549,163.8
VIL030550,168.0
VIL030551,40.1
VIL030552,217.4
VIL030553,26.9
VIL030554,117.8
VIL030555,110.3
VIL030556,58.3
VIL030557,153.4
VIL030558,195.0
VIL030559,192.0
VIL030560,152.2
VIL030561,100.1
VIL030562,132.3
VIL030563,130.2
VIL030564,49.6
VIL030565,168.5
VIL030566,74.7
VIL030567,106.5
VIL030568,60.4
VIL030569,68.6
VIL030570,105.6
VIL030571,0.0
VIL030572,90.3
VIL030573,241.8
VIL030574,235.4
VIL030575,158.4
VIL030576,215.0
VIL030577,192.1
VIL030578,95.6
VIL030579,50.7
VIL030580,144.1
VIL030581,193.9
VIL030582,0.0
VIL030583,51.4
VIL030584,189.5
VIL030585,143.7
VIL030586,24.1
VIL030587,95.3
VIL030588,13.5
VIL030589,157.0
VIL030590,107.1
VIL030591,200.2
VIL030592,45.2
VIL030593,16.6
VIL030594,42.1
VIL030595,198.6
VIL030596,34.9
VIL030597,7.8
VIL030598,58.1
VIL030599,124.7
VIL030600,185.4
VIL030601,107.2
VIL030602,167.0
VIL030603,157.3
VIL030604,77.1
VIL030605,78.7
VIL030606,131.8
VIL030607,69.3
VIL030608,194.1
VIL030609,249.4
VIL030610,124.3
VIL030611,136.2
VIL030612,124.3
VIL030613,114.2
VIL030614,51.7
VIL030615,61.2
VIL030616,85.2
VIL030617,30.5
VIL030618,188.8
VIL030619,67.5
VIL030620,72.1
VIL030621,190.6
VIL030622,32.2
VIL030623,85.4
VIL030624,224.6
VIL030625,168.5
VIL030626,27.6
VIL030627,31.0
VIL030628,64.8
VIL030629,231.8
VIL030630,53.2
VIL030631,135.1
VIL030632,209.5
VIL030633,95.8
VIL030634,125.0
VIL030635,79.5
VIL030636,48.1
VIL030637,203.2
VIL030638,156.7
VIL030639,53.9
VIL030640,154.1
VIL030641,86.8
VIL030642,112.5
VIL030643,15.5
VIL030644,26.9
VIL030645,161.9
VIL030646,188.6
VIL030647,227.8
VIL030648,151.1
VIL030649,141.5
VIL030650,230.8
VIL030651,7.3
VIL030652,141.1
VIL030653,79.4
VIL030654,103.8
VIL030655,137.6
VIL030656,165.1
VIL030657,166.0
VIL030658,48.0
VIL030659,111.1
VIL030660,34.2
VIL030661,150.8
VIL030662,119.4
VIL030663,51.5
VIL030664,25.8
VIL030665,93.5
VIL030666,96.4
VIL030667,182.8
VIL030668,239.5
VIL030669,205.0
VIL030670,16.9
VIL030671,62.3
VIL030672,208.9
VIL030673,102.9
VIL030674,171.6
VIL030675,70.1
VIL030676,23.0
VIL030677,259.9
VIL030678,190.3
VIL030679,155.0
VIL030680,206.9
VIL030681,201.4
VIL030682,96.2
VIL030683,138.7
VIL030684,39.6
VIL030685,84.9
VIL030686,175.4
VIL030687,57.7
VIL030688,162.5
VIL030689,91.0
VIL030690,20.5
VIL030691,212.2
VIL030692,258.6
VIL030693,187.9
VIL030694,107.1
VIL030695,117.2
VIL030696,152.1
VIL030697,166.2
VIL030698,212.8
VIL030699,3.2
VIL030700,191.4
VIL030701,0.0
VIL030702,85.5
VIL030703,122.9
VIL030704,60.3
VIL030705,52.5
VIL030706,133.5
VIL030707,238.6
VIL030708,161.7
VIL030709,285.2
VIL030710,14.2
VIL030711,161.7
VIL030712,30.9
VIL030713,69.7
VIL030714,97.0
VIL030715,267.8
VIL030716,104.3
VIL030717,118.7
VIL030718,69.5
VIL030719,95.0
VIL030720,73.5
VIL030721,209.9
VIL030722,208.4
VIL030723,190.2
VIL030724,59.6
VIL030725,222.2
VIL030726,17.8
VIL030727,206.8
VIL030728,189.6
VIL030729,146.6
VIL030730,104.6
VIL030731,158.6
VIL030732,27.1
VIL030733,142.5
VIL030734,131.0
VIL030735,94.0
VIL030736,65.1
VIL030737,83.3
VIL030738,236.6
VIL030739,125.6
VIL030740,134.5
VIL030741,119.9
VIL030742,123.4
VIL030743,192.0
VIL030744,104.8
VIL030745,97.2
VIL030746,124.0
VIL030747,147.5
VIL030748,220.1
VIL030749,79.4
VIL030750,152.4
VIL030751,9.2
VIL030752,147.2
VIL030753,97.3
VIL030754,179.3
VIL030755,59.6
VIL030756,96.2
VIL030757,65.2
VIL030758,168.5
VIL030759,200.6
VIL030760,57.4
VIL030761,171.0
VIL030762,197.8
VIL030763,118.1
VIL030764,91.2
VIL030765,227.1
VIL030766,194.3
VIL030767,149.3
VIL030768,144.3
VIL030769,128.5
VIL030770,233.7
VIL030771,71.1
VIL030772,227.6
VIL030773,82.7
VIL030774,141.9
VIL030775,127.5
VIL030776,140.0
VIL030777,54.1
VIL030778,95.3
VIL030779,50.7
VIL030780,161.0
VIL030781,0.0
VIL030782,85.1
VIL030783,212.7
VIL030784,104.9
VIL030785,167.3
VIL030786,207.1
VIL030787,118.8
VIL030788,20.2
VIL030789,35.4
VIL030790,149.1
VIL030791,62.2
VIL030792,91.6
VIL030793,88.7
VIL030794,139.7
VIL030795,0.0
VIL030796,147.3
VIL030797,119.2
VIL030798,239.8
VIL030799,108.3
VIL030800,102.9
VIL030801,137.4
VIL030802,132.7
VIL030803,129.2
VIL030804,191.6
VIL030805,99.2
VIL030806,51.8
VIL030807,107.3
VIL030808,44.8
VIL030809,0.0
VIL030810,132.8
VIL030811,110.7
VIL030812,231.5
VIL030813,114.6
VIL030814,87.6
VIL030815,189.1
VIL030816,131.9
VIL030817,91.8
VIL030818,53.8
VIL030819,207.9
VIL030820,232.2
VIL030821,52.3
VIL030822,170.0
VIL030823,33.6
VIL030824,98.6
VIL030825,219.9
VIL030826,17.4
VIL030827,27.8
VIL030828,153.4
VIL030829,192.2
VIL030830,137.8
VIL030831,53.1
VIL030832,21.5
VIL030833,94.8
VIL030834,176.5
VIL030835,76.6
VIL030836,113.4
VIL030837,176.4
VIL030838,29.4
VIL030839,213.2
VIL030840,100.8
VIL030841,172.7
VIL030842,47.9
VIL030843,133.2
VIL030844,76.8
VIL030845,90.7
VIL030846,13.9
VIL030847,246.0
VIL030848,36.9
VIL030849,221.6
VIL030850,180.5
VIL030851,221.3
VIL030852,36.8
VIL030853,225.9
VIL030854,120.8
VIL030855,233.7
VIL030856,156.4
VIL030857,192.2
VIL030858,34.5
VIL030859,189.9
VIL030860,205.2
VIL030861,127.7
VIL030862,160.9
VIL030863,235.3
VIL030864,144.9
VIL030865,144.0
VIL030866,11.2
VIL030867,37.7
VIL030868,58.3
VIL030869,196.0
VIL030870,22.9
VIL030871,64.8
VIL030872,45.9
VIL030873,37.4
VIL030874,27.9
VIL030875,49.3
VIL030876,173.3
VIL030877,151.5
VIL030878,99.8
VIL030879,106.0
VIL030880,213.2
VIL030881,58.4
VIL030882,202.2
VIL030883,107.2
VIL030884,131.2
VIL030885,194.4
VIL030886,239.0
VIL030887,132.0
VIL030888,57.5
VIL030889,89.5
VIL030890,22.5
VIL030891,108.6
VIL030892,220.2
VIL030893,122.9
VIL030894,64.2
VIL030895,99.1
VIL030896,142.9
VIL030897,150.6
VIL030898,214.5
VIL030899,99.0
VIL030900,78.3
VIL030901,227.5
VIL030902,65.0
VIL030903,67.1
VIL030904,104.3
VIL030905,210.0
VIL030906,150.2
VIL030907,95.9
VIL030908,201.3
VIL030909,75.1
VIL030910,140.7
VIL030911,81.2
VIL030912,91.7
VIL030913,99.7
VIL030914,128.0
VIL030915,211.1
VIL030916,125.2
VIL030917,100.8
VIL030918,109.3
VIL030919,112.7
VIL030920,118.2
VIL030921,24.9
VIL030922,143.5
VIL030923,23.0
VIL030924,37.6
VIL030925,66.8
VIL030926,98.8
VIL030927,232.9
VIL030928,105.6
VIL030929,134.6
VIL030930,236.8
VIL030931,237.2
VIL030932,40.1
VIL030933,209.6
VIL030934,68.7
VIL030935,213.8
VIL030936,113.6
VIL030937,89.6
VIL030938,121.6
VIL030939,208.7
VIL030940,54.2
VIL030941,21.2
VIL030942,110.3
VIL030943,76.1
VIL030944,134.4
VIL030945,206.6
VIL030946,218.2
VIL030947,244.4
VIL030948,86.2
VIL030949,141.8
VIL030950,230.0
VIL030951,75.4
VIL030952,159.0
VIL030953,67.4
VIL030954,189.1
VIL030955,0.0
VIL030956,151.6
VIL030957,7.2
VIL030958,100.7
VIL030959,77.3
VIL030960,130.0
VIL030961,12.5
VIL030962,18.1
VIL030963,117.2
VIL030964,139.8
VIL030965,39.7
VIL030966,219.5
VIL030967,171.5
VIL030968,181.3
VIL030969,51.1
VIL030970,264.1
VIL030971,280.8
VIL030972,181.3
VIL030973,203.0
VIL030974,66.1
VIL030975,64.7
VIL030976,231.1
VIL030977,229.4
VIL030978,155.1
VIL030979,140.5
VIL030980,23.4
VIL030981,129.6
VIL030982,96.3
VIL030983,53.7
VIL030984,222.4
VIL030985,227.0
VIL030986,201.6
VIL030987,58.5
VIL030988,118.7
VIL030989,78.6
VIL030990,169.5
VIL030991,115.7
VIL030992,13.0
VIL030993,61.7
VIL030994,50.3
VIL030995,93.1
VIL030996,275.1
VIL030997,69.0
VIL030998,234.2
VIL030999,144.1
VIL031000,94.4
VIL031001,187.2
VIL031002,20.4
VIL031003,129.1
VIL031004,129.6
VIL031005,215.6
VIL031006,0.0
VIL031007,198.3
VIL031008,43.7
VIL031009,92.8
VIL031010,223.5
VIL031011,183.8
VIL031012,166.9
VIL031013,172.2
VIL031014,31.7
VIL031015,52.0
VIL031016,176.5
VIL031017,150.6
VIL031018,192.6
VIL031019,249.8
VIL031020,144.9
VIL031021,197.0
VIL031022,90.5
VIL031023,28.6
VIL031024,106.3
VIL031025,25.1
VIL031026,158.4
VIL031027,213.9
VIL031028,238.6
VIL031029,40.4
VIL031030,87.3
VIL031031,0.0
VIL031032,134.0
VIL031033,91.2
VIL031034,198.1
VIL031035,213.0
VIL031036,88.9
VIL031037,156.1
VIL031038,173.7
VIL031039,105.0
VIL031040,0.0
VIL031041,74.2
VIL031042,70.4
VIL031043,32.4
VIL031044,75.1
VIL031045,123.3
VIL031046,218.1
VIL031047,241.4
VIL031048,120.3
VIL031049,188.1
VIL031050,214.9
VIL031051,40.3
VIL031052,57.7
VIL031053,119.8
VIL031054,228.7
VIL031055,127.2
VIL031056,83.5
VIL031057,61.9
VIL031058,216.5
VIL031059,253.5
VIL031060,99.4
VIL031061,17.3
VIL031062,124.6
VIL031063,17.8
VIL031064,238.9
VIL031065,30.5
VIL031066,126.0
VIL031067,22.3
VIL031068,213.0
VIL031069,42.0
VIL031070,145.5
VIL031071,147.6
VIL031072,146.5
VIL031073,35.6
VIL031074,200.3
VIL031075,149.5
VIL031076,133.0
VIL031077,75.1
VIL031078,48.7
VIL031079,255.1
VIL031080,65.8
VIL031081,52.8
VIL031082,83.7
VIL031083,108.9
VIL031084,211.7
VIL031085,71.6
VIL031086,79.2
VIL031087,243.8
VIL031088,167.3
VIL031089,95.4
VIL031090,76.3
VIL031091,183.3
VIL031092,21.0
VIL031093,262.0
VIL031094,79.0
VIL031095,183.9
VIL031096,101.0
VIL031097,82.7
VIL031098,21.1
VIL031099,189.7
VIL031100,76.4
VIL031101,191.4
VIL031102,142.1
VIL031103,50.2
VIL031104,103.2
VIL031105,81.8
VIL031106,54.4
VIL031107,241.6
VIL031108,154.2
VIL031109,59.7
VIL031110,130.1
VIL031111,76.5
VIL031112,50.0
VIL031113,7.5
VIL031114,133.0
VIL031115,41.7
VIL031116,28.2
VIL031117,176.0
VIL031118,242.9
VIL031119,119.4
VIL031120,82.1
VIL031121,31.4
VIL031122,92.9
VIL031123,138.6
VIL031124,89.8
VIL031125,117.5
VIL031126,94.7
VIL031127,218.2
VIL031128,23.8
VIL031129,75.9
VIL031130,194.4
VIL031131,84.1
VIL031132,122.7
VIL031133,77.4
VIL031134,100.4
VIL031135,144.0
VIL031136,107.5
VIL031137,17.5
VIL031138,96.5
VIL031139,147.3
VIL031140,222.2
VIL031141,16.6
VIL031142,75.8
VIL031143,164.1
VIL031144,96.6
VIL031145,206.4
VIL031146,139.7
VIL031147,92.5
VIL031148,212.5
VIL031149,93.0
VIL031150,13.7
VIL031151,133.8
VIL031152,86.7
VIL031153,46.8
VIL031154,219.9
VIL031155,227.5
VIL031156,150.6
VIL031157,119.8
VIL031158,32.4
VIL031159,249.0
VIL031160,154.5
VIL031161,35.7
VIL031162,0.0
VIL031163,65.6
VIL031164,21.4
VIL031165,35.7
VIL031166,159.0
VIL031167,205.5
VIL031168,182.1
VIL031169,31.5
VIL031170,64.6
VIL031171,17.0
VIL031172,27.4
VIL031173,237.8
VIL031174,103.9
VIL031175,155.6
VIL031176,201.1
VIL031177,169.6
VIL031178,71.1
VIL031179,104.3
VIL031180,246.3
VIL031181,67.3
VIL031182,255.8
VIL031183,192.7
VIL031184,81.4
VIL031185,233.1
VIL031186,70.1
VIL031187,56.9
VIL031188,53.5
VIL031189,143.9
VIL031190,119.2
VIL031191,136.4
VIL031192,125.6
VIL031193,55.4
VIL031194,48.4
VIL031195,119.2
VIL031196,137.0
VIL031197,178.7
VIL031198,0.0
VIL031199,58.1
VIL031200,72.6
VIL031201,0.0
VIL031202,48.7
VIL031203,17.9
VIL031204,42.8
VIL031205,200.0
VIL031206,165.3
VIL031207,65.8
VIL031208,179.2
VIL031209,262.4
VIL031210,146.3
VIL031211,175.2
VIL031212,92.9
VIL031213,183.5
VIL031214,104.9
VIL031215,148.7
VIL031216,212.9
VIL031217,32.5
VIL031218,216.8
VIL031219,107.6
VIL031220,253.8
VIL031221,220.4
VIL031222,118.9
VIL031223,165.4
VIL031224,104.1
VIL031225,207.0
VIL031226,120.8
VIL031227,0.0
VIL031228,94.4
VIL031229,133.4
VIL031230,0.0
VIL031231,74.9
VIL031232,233.8
VIL031233,186.7
VIL031234,117.1
VIL031235,158.9
VIL031236,4.8
VIL031237,6.3
VIL031238,189.2
VIL031239,76.4
VIL031240,89.5
VIL031241,119.4
VIL031242,168.2
VIL031243,107.1
VIL031244,240.0
VIL031245,7.9
VIL031246,82.8
VIL031247,150.9
VIL031248,157.0
VIL031249,173.5
VIL031250,178.6
VIL031251,194.1
VIL031252,93.7
VIL031253,174.3
VIL031254,168.0
VIL031255,133.3
